annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
283972,0.3331679282234384,0.3331679282234384,0.3331679282234384,0.3331679282234384,60.0,60.0,60.0,60.0,1,0
1034132,0.25589057721426645,0.2533428924393686,0.25589057721426645,0.2584382619891643,58.33333333333333,54.166666666666664,58.33333333333333,62.49999999999999,2,1
1213485,0.2537494883117702,0.2537494883117702,0.2537494883117702,0.2537494883117702,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,0
1226439,0.2912579301796016,0.2838151899740216,0.2983996995005981,0.3178894617940752,61.33333333333333,50.0,66.66666666666666,66.66666666666666,25,-1
1804048,0.0074220644760112,0.0074220644760112,0.0074220644760112,0.0074220644760112,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1,1
2144944,0.2697276167760393,0.2697276167760393,0.2697276167760393,0.2697276167760393,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,1
2385721,0.201696320393899,0.0955606502039832,0.252539556015923,0.3238217128701699,25.0,25.0,25.0,25.0,21,0
3088028,0.228869915058905,0.1411016899110239,0.25155361679746135,0.34150988776720936,42.22701149425287,33.33333333333333,45.0,50.0,116,1
3770894,0.28715067763436086,0.26541768864796167,0.3181650474028844,0.375355081108325,51.979166666666664,33.33333333333333,50.0,66.66666666666666,32,1
3778440,0.27820966494723703,0.21808996998587238,0.27820966494723703,0.33832935990860175,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,2,1
3793818,0.1949025822199537,0.1949025822199537,0.1949025822199537,0.1949025822199537,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,1
5171967,0.2659224467628308,0.2610169035311275,0.27524367078401224,0.3337122452668971,51.55555555555555,50.0,50.0,50.0,30,0
5294811,0.1912440525351405,0.1912440525351405,0.1912440525351405,0.1912440525351405,50.0,50.0,50.0,50.0,1,1
5428237,0.26585707361788147,0.21866764861027496,0.2771359109537697,0.3254371685270045,40.476190476190474,33.33333333333333,40.0,50.0,35,1
5442867,0.2976388705698764,0.2976388705698764,0.2976388705698764,0.2976388705698764,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,0
5701760,0.1875943356331077,0.1002520554607507,0.1875943356331077,0.2749366158054647,75.0,62.5,75.0,87.5,2,1
6690712,0.2564108100522361,0.18047659246447428,0.28730580537426065,0.34263380419182676,38.333333333333336,33.33333333333333,33.33333333333333,50.0,42,1
7288661,0.1623192444603704,0.04016282442092475,0.104127165598313,0.3109106413925066,16.969696969696965,16.666666666666664,16.666666666666664,16.666666666666664,66,0
7304061,0.28237315193900103,0.26092826482874976,0.28225891615913495,0.3486979883861929,50.11111111111111,50.0,50.0,50.0,30,0
7815980,0.2366499223999638,0.2366499223999638,0.2366499223999638,0.2366499223999638,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
7942319,0.35117856081167975,0.3374293492347581,0.35117856081167975,0.36492777238860147,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,2,1
8526465,0.2745729618014103,0.2684549519491377,0.2790420345628295,0.3331542589670558,56.46090534979424,50.0,50.0,66.66666666666666,81,0
9108933,0.27372072535091113,0.21274804629616745,0.2958479510805329,0.3619138954234109,37.97101449275362,33.33333333333333,33.33333333333333,50.0,23,1
9175691,0.2745119550532802,0.26991010923269965,0.28145832628285894,0.31049842057611493,65.7051282051282,50.0,66.66666666666666,75.0,26,1
10166032,0.2681325965695697,0.26346822012457866,0.2817222704686597,0.34629019499817637,50.472972972972975,33.33333333333333,50.0,66.66666666666666,74,0
10280976,0.3987467358563342,0.3987467358563342,0.3987467358563342,0.3987467358563342,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,1
10402287,0.3999816252392626,0.3999816252392626,0.3999816252392626,0.3999816252392626,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
10638687,0.23702392264660163,0.1471687835358843,0.25591232989228846,0.3388366849292013,33.01075268817204,20.0,33.33333333333333,33.33333333333333,124,1
11113232,0.0074220644760112,0.0074220644760112,0.0074220644760112,0.0074220644760112,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1,1
11150592,0.269608104473061,0.269608104473061,0.269608104473061,0.269608104473061,50.0,50.0,50.0,50.0,1,0
11496683,0.25184848659981685,0.18040982937764796,0.30285133080001614,0.33726717862748645,37.647058823529406,33.33333333333333,33.33333333333333,50.0,34,1
12629350,0.3134443345841431,0.3134443345841431,0.3134443345841431,0.3134443345841431,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,1
13041518,0.2669653416472393,0.26457839715286774,0.2669653416472393,0.26935228614161083,58.33333333333333,54.166666666666664,58.33333333333333,62.49999999999999,2,1
13486996,0.2810019264386312,0.26117140694022845,0.29355780699710765,0.35874570911445586,51.69540229885057,42.5,50.0,66.66666666666666,58,1
14105244,0.2405287658298604,0.1781543545412048,0.2537494883117702,0.3493214000295699,46.592039800995025,33.33333333333333,50.0,50.0,67,1
14271410,0.30703364674597633,0.28414116308982246,0.3051666467147442,0.359897680451509,62.839506172839506,50.0,66.66666666666666,80.0,27,1
14603369,0.2687748270459921,0.2687748270459921,0.2687748270459921,0.2687748270459921,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
15040445,0.2511491439776721,0.24454980779155602,0.26284784462049954,0.3114737757310473,23.446969696969692,16.666666666666664,16.666666666666664,33.33333333333333,44,1
15918959,0.22172665699410685,0.0975768976657157,0.2382900091617552,0.34245927056230996,46.59722222222222,33.33333333333333,50.0,50.0,48,0
15996311,0.3282569212599195,0.3282569212599195,0.3282569212599195,0.3282569212599195,100.0,100.0,100.0,100.0,1,1
17414298,0.2407111237419883,0.22996015345938586,0.26242024658854834,0.3277560209087178,20.3030303030303,16.666666666666664,16.666666666666664,19.166666666666664,22,0
17960561,0.21843384296625,0.21843384296625,0.21843384296625,0.21843384296625,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,0
18351762,0.0003020414654359,0.0003020414654359,0.0003020414654359,0.0003020414654359,75.0,75.0,75.0,75.0,1,0
18514203,0.2704192113361605,0.2704192113361605,0.2704192113361605,0.2704192113361605,50.0,50.0,50.0,50.0,1,1
18991638,0.22848728674415053,0.1499661691320457,0.2351548079501754,0.3147912463048205,38.98989898989898,33.33333333333333,40.0,50.0,33,1
19622816,0.3320124217646257,0.3320124217646257,0.3320124217646257,0.3320124217646257,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,1
20527740,0.3240467141644648,0.3240467141644648,0.3240467141644648,0.3240467141644648,50.0,50.0,50.0,50.0,1,1
21709804,0.3134443345841431,0.3134443345841431,0.3134443345841431,0.3134443345841431,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
22197427,0.3961807035555084,0.3961807035555084,0.3961807035555084,0.3961807035555084,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1,-1
24252197,0.28890218017938596,0.2697276167760393,0.292565613277019,0.3512808245201824,59.40594059405941,50.0,60.0,66.66666666666666,101,0
24273617,0.3602507806574626,0.3602507806574626,0.3602507806574626,0.3602507806574626,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1,1
24607076,0.15667184281661697,0.049180042303384,0.0941493316198143,0.2329023877314486,22.222222222222218,16.666666666666664,16.666666666666664,24.999999999999996,3,1
26767527,0.24541287145740592,0.1624807196483436,0.2647554854635445,0.3549822745454198,25.04065040650406,16.666666666666664,16.666666666666664,33.33333333333333,41,0
27189963,0.28774773847886687,0.22560276236459237,0.3168232491053964,0.3608395765864814,25.757575757575754,16.666666666666664,16.666666666666664,33.33333333333333,11,1
27218488,0.3879171445710921,0.3879171445710921,0.3879171445710921,0.3879171445710921,50.0,50.0,50.0,50.0,1,0
27672101,0.2474564035378947,0.2451582728330254,0.2775269513165372,0.3222006131468022,53.218390804597696,50.0,50.0,66.66666666666666,29,1
29399204,0.2030226905977147,0.2030226905977147,0.2030226905977147,0.2030226905977147,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
31138333,0.28619532335944864,0.26742342601784047,0.3084209337772912,0.34580978148226504,63.93939393939393,50.0,66.66666666666666,66.66666666666666,22,0
31703706,0.359077437110305,0.359077437110305,0.359077437110305,0.359077437110305,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,0
32677126,0.2841799067769229,0.26845561987895,0.2899476231759434,0.34280781888449374,55.55555555555556,50.0,50.0,66.66666666666666,27,0
32992109,0.3023495773844369,0.28315120086032775,0.3359033473548004,0.3579819736954629,63.63636363636363,50.0,50.0,75.0,11,0
33414284,0.0023050091631334,0.0023050091631334,0.0023050091631334,0.0023050091631334,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,0
34083197,0.2648393163646141,0.2628678926827251,0.2819780609620829,0.329396652368513,64.9002849002849,50.0,66.66666666666666,80.0,117,0
