annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
1,0.19622330005927113,0.01937970173525655,0.2469942788970662,0.33379148147131377,54.05339919688972,25.0,42.4203821656051,94.62290502793297,19,0
3,0.2619965846658932,0.18263391006729937,0.3138643195955846,0.3568921794219625,46.896190404305194,23.82246376811594,47.443890274314214,50.0,14,0
4,0.22626904926970667,0.00011135965982653334,0.3046949158825874,0.3615973242826339,52.730377738510406,33.33333333333333,50.0,73.48345588235293,16,1
5,0.19772326805959378,0.078976158693457,0.2450749825030767,0.317580582328005,60.55044961700216,37.96296296296296,66.66666666666666,92.7792915531335,15,1
6,0.18267428838936767,0.055096603821838376,0.19358774356489994,0.2922003042380011,59.86388272416033,50.0,50.0,87.61656895309005,20,0
7,0.25359791250337316,0.1490435239959883,0.2926903186543935,0.3743973059734372,48.6899329742372,25.0,33.33333333333333,66.66666666666666,21,0
8,0.19306555546152654,0.017865706848037476,0.27332482464900015,0.3050802076477588,53.1776510450949,33.33333333333333,50.0,66.66666666666666,20,1
9,0.19635925682316716,0.06576402725771785,0.21583376424005815,0.3155946677065255,60.28804043412541,44.40747782002535,50.0,94.29824561403507,16,0
11,0.19897990360908263,0.03045975932061045,0.24309143082735724,0.33520726778878596,64.4060294889687,52.5,70.83333333333333,82.98816568047337,10,0
12,0.18928202684693266,0.0094152772653757,0.2383395994293507,0.3140451266805865,77.75816269406798,50.0,100.0,100.0,21,0
14,0.2444763855327504,0.13860220259700962,0.2994454443812568,0.3312463969636198,57.57324300126552,33.33333333333333,50.0,87.53641492252997,20,0
15,0.20059727046041187,0.04977423842298893,0.20170912279772624,0.3644646206817561,56.72370052008167,37.5,58.33333333333333,73.48684210526315,18,0
17,0.2353358360540558,0.0731539335079471,0.2904832958728667,0.3560197349249185,56.05424067830292,25.39912917271408,50.0,100.0,13,0
19,0.23059452928419574,0.13507703443254324,0.2939191712912318,0.30878025145916405,62.629959089296214,42.50648737909885,50.0,94.88472622478386,15,0
20,0.16373452750866505,0.02862025349871245,0.1039494347985601,0.29929910309760877,70.68896013681888,50.0,80.10899182561307,100.0,23,0
22,0.16458245306571193,0.0017169163994665531,0.2153877914527358,0.3032767806505276,70.78161995147734,33.33333333333333,89.76945244956772,100.0,19,0
23,0.196208550820138,0.005114184233360175,0.2312808119627049,0.3347798224324996,56.96198434612646,31.927966101694913,51.19047619047619,75.0,24,1
26,0.15298620045362019,5.155351798489582e-07,0.0275881923581209,0.30327538204596827,76.96170216070765,55.43923756851514,100.0,100.0,19,0
28,0.14379690699592762,2.46224041453154e-07,0.0459319885350766,0.29288352202153,68.87318758517357,50.0,72.11796246648794,83.35607094133697,21,0
31,0.21249009585685602,0.006897540952451151,0.2987295407149493,0.3276473949534795,70.40370035086067,50.0,75.0,88.34116970711126,18,1
32,0.1987800870401756,0.03929141528043515,0.20939694430045735,0.3350844073905151,43.00373185012314,25.0,33.33333333333333,60.829843552465235,18,1
34,0.1259974559905518,4.635955786015047e-07,0.0118197241817603,0.2469942788970662,67.26925740707655,61.31479140328698,66.66666666666666,74.3879472693032,13,0
36,0.2055159995640357,0.0172238792026787,0.29594345007855893,0.3366337518327022,62.03973348084773,50.0,57.85997137504121,75.0,16,0
37,0.1797982199841661,0.00225407807980165,0.2177729257782597,0.32562108069298157,76.36237489452498,50.0,100.0,100.0,23,0
38,0.2155546826700776,0.0645641215139864,0.2818127657573888,0.31838336053235394,69.18622715377549,50.0,66.66666666666666,100.0,23,0
39,0.16112381103101908,3.8581021383829015e-05,0.1349268297464983,0.30038109259938073,69.66235772763872,62.86089238845143,75.0,90.03324690707859,15,0
41,0.14533689133912614,1.9109914812868432e-08,0.1106259554360413,0.30075618156938894,71.25628493776155,49.5398773006135,75.0,100.0,19,0
42,0.20255190505627832,0.0765136957908674,0.227346116252202,0.3101313331609861,73.10060934231755,61.31479140328698,75.0,100.0,17,0
44,0.29187627319031384,0.24748986784860344,0.3415465680854831,0.3904151317292691,50.43454621616163,32.677165354330704,33.33333333333333,62.5,20,0
45,0.20779964750946328,0.050078917451171046,0.2682264999655072,0.33409515772740617,58.37366636687077,35.05376344086021,50.0,100.0,15,0
