annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
283972,0.107964129908511,0.107964129908511,0.107964129908511,0.107964129908511,60.0,60.0,60.0,60.0,1,0
1034132,0.0323490407396843,0.02859598233229475,0.0323490407396843,0.03610209914707385,58.33333333333333,54.166666666666664,58.33333333333333,62.49999999999999,2,1
1213485,0.1597974989338833,0.1597974989338833,0.1597974989338833,0.1597974989338833,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,0
1226439,0.09031372758096377,0.0458052114092498,0.0828014075836922,0.1264382796367496,61.33333333333333,50.0,66.66666666666666,66.66666666666666,25,-1
1804048,0.2696672915820855,0.2696672915820855,0.2696672915820855,0.2696672915820855,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1,1
2144944,0.1085309439953181,0.1085309439953181,0.1085309439953181,0.1085309439953181,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,1
2385721,0.2121870930483927,0.1502189606121788,0.1959405198088834,0.2588126960396783,25.0,25.0,25.0,25.0,21,0
3088028,0.19417698235876374,0.15400043461448662,0.18237009345331812,0.22571295472127326,42.22701149425287,33.33333333333333,45.0,50.0,116,1
3770894,0.11896000254236094,0.03393297909515033,0.1192217932928411,0.19878411049838934,51.979166666666664,33.33333333333333,50.0,66.66666666666666,32,1
3778440,0.25500823448238896,0.24313214935507488,0.25500823448238896,0.266884319609703,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,2,1
3793818,0.2070327028580474,0.2070327028580474,0.2070327028580474,0.2070327028580474,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1,1
5171967,0.09584350044494544,0.02859598233229475,0.09013481420311956,0.14402125143783182,51.55555555555555,50.0,50.0,50.0,30,0
5294811,0.2294698223937482,0.2294698223937482,0.2294698223937482,0.2294698223937482,50.0,50.0,50.0,50.0,1,1
