annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
1,0.19571166019703287,0.15779492592964706,0.191606407207472,0.24433775054487689,54.05339919688972,25.0,42.4203821656051,94.62290502793297,19,0
3,0.19667084891565337,0.18036743824687934,0.19275702056466631,0.22679169081294662,46.896190404305194,23.82246376811594,47.443890274314214,50.0,14,0
4,0.19526627940893407,0.13490581816430516,0.23918534672335978,0.26090230307991963,52.730377738510406,33.33333333333333,50.0,73.48345588235293,16,1
5,0.20968843392494255,0.1900601860926684,0.2339900188265339,0.24734771004799228,60.55044961700216,37.96296296296296,66.66666666666666,92.7792915531335,15,1
6,0.1780539868836007,0.16402132183089682,0.187913649633319,0.23288393907527805,59.86388272416033,50.0,50.0,87.61656895309005,20,0
7,0.19729249146796818,0.1744872565957677,0.1926827179885726,0.2284836234277302,48.6899329742372,25.0,33.33333333333333,66.66666666666666,21,0
8,0.1680692588387805,0.14927928773941065,0.17896996223677503,0.20486011198054496,53.1776510450949,33.33333333333333,50.0,66.66666666666666,20,1
9,0.21602304345344053,0.2003236166055034,0.22560968617917493,0.25013489019441515,60.28804043412541,44.40747782002535,50.0,94.29824561403507,16,0
11,0.18453988220979262,0.14330058483023317,0.1869234201796795,0.24060316232402226,64.4060294889687,52.5,70.83333333333333,82.98816568047337,10,0
12,0.18608438828417675,0.1605976234788099,0.2008113865790547,0.2501968679428432,77.75816269406798,50.0,100.0,100.0,21,0
14,0.19790201353213094,0.181802960777463,0.2153626774746368,0.24714346244837176,57.57324300126552,33.33333333333333,50.0,87.53641492252997,20,0
15,0.18785298133243228,0.15879832051576165,0.1795896432650893,0.22671171117698782,56.72370052008167,37.5,58.33333333333333,73.48684210526315,18,0
17,0.2115114714013567,0.1844327474083171,0.2240379019813304,0.251593644878319,56.05424067830292,25.39912917271408,50.0,100.0,13,0
19,0.21465790135002677,0.19196225030394906,0.2356681252338907,0.24656175755175996,62.629959089296214,42.50648737909885,50.0,94.88472622478386,15,0
20,0.1661355845735809,0.1135005016319926,0.1875775017454825,0.21278478812292165,70.68896013681888,50.0,80.10899182561307,100.0,23,0
22,0.1950978172382222,0.16885140891059947,0.2153692969407628,0.2458873635566463,70.78161995147734,33.33333333333333,89.76945244956772,100.0,19,0
23,0.2059821861078911,0.163722595632491,0.21758399815031135,0.24658108725007608,56.96198434612646,31.927966101694913,51.19047619047619,75.0,24,1
26,0.19968913580688688,0.14976111639235895,0.2093797368291348,0.2396454986437837,76.96170216070765,55.43923756851514,100.0,100.0,19,0
28,0.17223809445211735,0.1481636744836885,0.1771683902933911,0.2150970409222027,68.87318758517357,50.0,72.11796246648794,83.35607094133697,21,0
31,0.18816836438654827,0.12521311008563832,0.211779828434951,0.24109041720760666,70.40370035086067,50.0,75.0,88.34116970711126,18,1
32,0.14693463077409463,0.05892313909889248,0.1628055130521133,0.2035090433004848,43.00373185012314,25.0,33.33333333333333,60.829843552465235,18,1
34,0.18841750018390302,0.1816538094778766,0.2024287058444091,0.2252371676672871,67.26925740707655,61.31479140328698,66.66666666666666,74.3879472693032,13,0
