annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
01ea01e6d01948c6dd581c83708411b5,0.3225737883429623,0.3225737883429623,0.3225737883429623,0.3225737883429623,100.0,100.0,100.0,100.0,1,1
13684f4cb8712f1112db8f50ddcbf164,0.2734717972291638,0.2734717972291638,0.2734717972291638,0.2734717972291638,60.0,60.0,60.0,60.0,1,0
154762bb65d2d0bcdb4a3fb6d143cf21,0.2535555194382363,0.17962802637200137,0.2697376031444021,0.34359244194995175,72.14285714285714,50.0,50.0,100.0,70,0
1596815a069a4e781b87506ae2c9fc10,0.26287710520963814,0.19771207996157902,0.30491544537432913,0.34453437003202547,46.04938271604938,20.0,45.0,66.66666666666666,54,0
1ee06d457c279606e28bfa01c438a233,0.2321799346316775,0.144494366647511,0.2650485472984148,0.32653529367232575,52.13942307692308,20.0,50.0,80.0,208,1
2110b8985c8817b5ad4874742d56fe3e,0.2637030449197741,0.19415046683643086,0.29397589872621543,0.3741157719633463,53.66666666666666,33.33333333333333,50.0,66.66666666666666,50,1
276cbe932710f817028a14564a543ae3,0.2751782967628994,0.2173387510557634,0.2886734766675209,0.3514948555213921,53.01891091364775,28.57142857142857,42.85714285714285,71.42857142857143,209,0
2a5bdf1f12877698c4860728c2af3336,0.2790100742795198,0.2790100742795198,0.2790100742795198,0.2790100742795198,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,1
2dc0ccbf44154f06a0a8bf39a76e3e25,0.2537125072249507,0.20619883789302862,0.27661916145683085,0.3341642863128157,66.07142857142857,40.0,60.0,80.0,210,1
395798939e7ceee1dc82ea3b42168c7a,0.2734717972291638,0.2734717972291638,0.2734717972291638,0.2734717972291638,60.0,60.0,60.0,60.0,1,1
3e4c60eddfdd006d9a03a28f91586fd5,0.210304241162315,0.19850562586068504,0.210304241162315,0.22210285646394495,28.333333333333332,22.5,28.333333333333332,34.166666666666664,2,1
