annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
1,0.18143014619539982,0.14688038410792795,0.1846689917171162,0.23091742457918973,54.05339919688972,25.0,42.4203821656051,94.62290502793297,19,0
3,0.15959447602811697,0.061423242225384075,0.19438433128676186,0.23700330465396938,46.896190404305194,23.82246376811594,47.443890274314214,50.0,14,0
4,0.15204488931720989,0.10697421689908697,0.18665203125164634,0.2059043593176404,52.730377738510406,33.33333333333333,50.0,73.48345588235293,16,1
5,0.14920415758173847,0.0827341807081226,0.1287765986942414,0.21946004660071816,60.55044961700216,37.96296296296296,66.66666666666666,92.7792915531335,15,1
6,0.20686199862703097,0.14392564148161502,0.2301019792986465,0.28790969998620947,59.86388272416033,50.0,50.0,87.61656895309005,20,0
7,0.1785953086195836,0.0895049170112977,0.171712220893012,0.2340728579513996,48.6899329742372,25.0,33.33333333333333,66.66666666666666,21,0
8,0.14882093427389603,0.07161583100101371,0.1676676921537478,0.19512038046158714,53.1776510450949,33.33333333333333,50.0,66.66666666666666,20,1
9,0.1533239717142787,0.042427488550923306,0.1631638097976148,0.24112411868872496,60.28804043412541,44.40747782002535,50.0,94.29824561403507,16,0
11,0.1693732061698521,0.05414033989880733,0.20928789011844776,0.23567967522688738,64.4060294889687,52.5,70.83333333333333,82.98816568047337,10,0
12,0.13859491078653957,0.0697033027234528,0.1397922232276658,0.2095290473163897,77.75816269406798,50.0,100.0,100.0,21,0
14,0.17098240140848503,0.1215640143007039,0.19506435490938934,0.22913828580972248,57.57324300126552,33.33333333333333,50.0,87.53641492252997,20,0
15,0.21669988906779594,0.15173246668814325,0.25769053771280337,0.2945064520094426,56.72370052008167,37.5,58.33333333333333,73.48684210526315,18,0
17,0.1830773940745794,0.1553993224569321,0.2086637996042185,0.2561761169945997,56.05424067830292,25.39912917271408,50.0,100.0,13,0
19,0.203834324110895,0.1428243964537837,0.2210947674715922,0.26682851061849244,62.629959089296214,42.50648737909885,50.0,94.88472622478386,15,0
20,0.1957831066996581,0.17886985699587635,0.2055354249564517,0.22943122985747366,70.68896013681888,50.0,80.10899182561307,100.0,23,0
22,0.21611833442889333,0.1617530365570179,0.2412585856973608,0.2794480138015475,70.78161995147734,33.33333333333333,89.76945244956772,100.0,19,0
23,0.16974763762824863,0.08686933632072326,0.20024680784026083,0.25441206273715194,56.96198434612646,31.927966101694913,51.19047619047619,75.0,24,1
26,0.14103653459575083,0.0741460286474991,0.1593411529911874,0.2129305025845158,76.96170216070765,55.43923756851514,100.0,100.0,19,0
28,0.2101218410649419,0.1839890080043119,0.2283022177348645,0.2443662299587688,68.87318758517357,50.0,72.11796246648794,83.35607094133697,21,0
31,0.1609862260935847,0.07337407777551977,0.179012611837303,0.22439182763901866,70.40370035086067,50.0,75.0,88.34116970711126,18,1
32,0.22148842616464842,0.1852575226223478,0.21929224357953492,0.28834728980331376,43.00373185012314,25.0,33.33333333333333,60.829843552465235,18,1
34,0.14426493165315238,0.0616590199159907,0.100845659515393,0.2423540117130706,67.26925740707655,61.31479140328698,66.66666666666666,74.3879472693032,13,0
36,0.13941503178941,0.0207701204637472,0.18982025523993962,0.20701220440825252,62.03973348084773,50.0,57.85997137504121,75.0,16,0
37,0.17744988592441116,0.1527126700837561,0.1805707759880189,0.22136488269899174,76.36237489452498,50.0,100.0,100.0,23,0
38,0.18719570161624283,0.10949801538015519,0.2117547123856527,0.24355278359439547,69.18622715377549,50.0,66.66666666666666,100.0,23,0
39,0.20630134129216915,0.18658080358604645,0.2195765895191668,0.27349456887596113,69.66235772763872,62.86089238845143,75.0,90.03324690707859,15,0
41,0.15204313129245461,0.08110262606252085,0.1544367199188918,0.2225552038612957,71.25628493776155,49.5398773006135,75.0,100.0,19,0
