annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
01ea01e6d01948c6dd581c83708411b5,0.1023379063558327,0.1023379063558327,0.1023379063558327,0.1023379063558327,100.0,100.0,100.0,100.0,1,1
13684f4cb8712f1112db8f50ddcbf164,0.4132413950222766,0.4132413950222766,0.4132413950222766,0.4132413950222766,60.0,60.0,60.0,60.0,1,0
154762bb65d2d0bcdb4a3fb6d143cf21,0.19769057610175322,0.03907958289618629,0.21576779163529175,0.35325637353711986,72.14285714285714,50.0,50.0,100.0,70,0
1596815a069a4e781b87506ae2c9fc10,0.27528755948355754,0.1946919582406289,0.3290051325159338,0.3874813256351593,46.04938271604938,20.0,45.0,66.66666666666666,54,0
1ee06d457c279606e28bfa01c438a233,0.24100297049675856,0.05961208789759505,0.29359762229173525,0.38429761623941006,52.13942307692308,20.0,50.0,80.0,208,1
2110b8985c8817b5ad4874742d56fe3e,0.2329817547570558,0.05441167759908003,0.2432398124174704,0.3801860124656521,53.66666666666666,33.33333333333333,50.0,66.66666666666666,50,1
276cbe932710f817028a14564a543ae3,0.22914902852785457,0.0490583463188487,0.2734375940880925,0.3810199335348809,53.01891091364775,28.57142857142857,42.85714285714285,71.42857142857143,209,0
2a5bdf1f12877698c4860728c2af3336,0.0151473990559977,0.0151473990559977,0.0151473990559977,0.0151473990559977,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,1
2dc0ccbf44154f06a0a8bf39a76e3e25,0.20467484952828907,0.05068043401861987,0.1965768854229985,0.36206226430048627,66.07142857142857,40.0,60.0,80.0,210,1
395798939e7ceee1dc82ea3b42168c7a,0.4132413950222766,0.4132413950222766,0.4132413950222766,0.4132413950222766,60.0,60.0,60.0,60.0,1,1
3e4c60eddfdd006d9a03a28f91586fd5,0.32227576588005724,0.2779119932883913,0.32227576588005724,0.36663953847172326,28.333333333333332,22.5,28.333333333333332,34.166666666666664,2,1
42a479aed64f22689007f2f56ed1e9a7,0.21376488801807808,0.04275393870428688,0.2434325096099576,0.3604870634087558,45.7716049382716,33.33333333333333,36.666666666666664,65.0,54,1
4b459d5530a7c59ec26329f28e583ba8,0.1023379063558327,0.1023379063558327,0.1023379063558327,0.1023379063558327,100.0,100.0,100.0,100.0,1,1
4b8cd99e93e029785270b48f8f35aa85,0.4278262314031675,0.4278262314031675,0.4278262314031675,0.4278262314031675,40.0,40.0,40.0,40.0,1,-1
4ca9cb86b63b65b80e2e6d4744fbc1dc,0.1023379063558327,0.1023379063558327,0.1023379063558327,0.1023379063558327,100.0,100.0,100.0,100.0,1,1
5b0a7f3d17b66540674a4305eb32604e,0.19756723457747227,0.03418334969753615,0.1812416358355875,0.35649828453681115,47.95391705069124,28.57142857142857,42.85714285714285,57.14285714285714,155,0
5eb9de9cdba3f80b1997c345b25fe0aa,0.23298184195982113,0.05316906337319517,0.2741895294800585,0.3686552467521071,56.30952380952381,25.0,50.0,75.0,210,1
5f564ffcb50cab0ead68060d76b72988,0.21180539349916477,0.03382075766345235,0.2317779214294946,0.3664025362330327,52.75869963369963,28.57142857142857,42.85714285714285,71.42857142857143,208,1
6049ff6a03cc5c5fd9b9326850f07fe2,0.2052463816358239,0.1367194041003967,0.2052463816358239,0.2737733591712511,63.33333333333333,61.666666666666664,63.33333333333333,65.0,2,1
71a7fb04ae46a65ac7fc4afda3cab827,0.2587298136099993,0.08241473303845095,0.3070535277819899,0.389028409142116,39.78787878787878,22.5,33.33333333333333,50.0,55,1
71da23fa8f3c599d8ad7f745632fa301,0.25581736333449284,0.05657859575380465,0.3215552880136225,0.3842259612349572,48.75757575757576,33.33333333333333,50.0,66.66666666666666,55,0
