annotator_id,brier_score_avg,brier_score_Q1,brier_score_Q2,brier_score_Q3,fraction_agreement_avg,fraction_agreement_Q1,fraction_agreement_Q2,fraction_agreement_Q3,num_annotation,social_group
01ea01e6d01948c6dd581c83708411b5,0.3044341288024457,0.3044341288024457,0.3044341288024457,0.3044341288024457,100.0,100.0,100.0,100.0,1,1
13684f4cb8712f1112db8f50ddcbf164,0.2936532207558631,0.2936532207558631,0.2936532207558631,0.2936532207558631,60.0,60.0,60.0,60.0,1,0
154762bb65d2d0bcdb4a3fb6d143cf21,0.1500443971893568,0.0890521347745038,0.1473464459512117,0.20040073500186587,72.14285714285714,50.0,50.0,100.0,70,0
1596815a069a4e781b87506ae2c9fc10,0.16487116462230897,0.11210666613219263,0.17935349229333825,0.2136817072087031,46.04938271604938,20.0,45.0,66.66666666666666,54,0
1ee06d457c279606e28bfa01c438a233,0.1805367804803759,0.13215711750326162,0.17379174267378028,0.23426888538254995,52.13942307692308,20.0,50.0,80.0,208,1
2110b8985c8817b5ad4874742d56fe3e,0.2143438363998942,0.17557744688017574,0.20805844173011515,0.25204575460618744,53.66666666666666,33.33333333333333,50.0,66.66666666666666,50,1
276cbe932710f817028a14564a543ae3,0.16579833184172835,0.0953417566476036,0.1617881025690489,0.2192820752831226,53.01891091364775,28.57142857142857,42.85714285714285,71.42857142857143,209,0
2a5bdf1f12877698c4860728c2af3336,0.1753596734262599,0.1753596734262599,0.1753596734262599,0.1753596734262599,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,1,1
2dc0ccbf44154f06a0a8bf39a76e3e25,0.17596479855482733,0.11851187352938646,0.16971211219857374,0.22389895765127746,66.07142857142857,40.0,60.0,80.0,210,1
395798939e7ceee1dc82ea3b42168c7a,0.2936532207558631,0.2936532207558631,0.2936532207558631,0.2936532207558631,60.0,60.0,60.0,60.0,1,1
3e4c60eddfdd006d9a03a28f91586fd5,0.23383756153265306,0.22191879592861039,0.23383756153265306,0.24575632713669573,28.333333333333332,22.5,28.333333333333332,34.166666666666664,2,1
42a479aed64f22689007f2f56ed1e9a7,0.2027080536989981,0.15308879133887543,0.19845174704303764,0.243368865211991,45.7716049382716,33.33333333333333,36.666666666666664,65.0,54,1
4b459d5530a7c59ec26329f28e583ba8,0.3044341288024457,0.3044341288024457,0.3044341288024457,0.3044341288024457,100.0,100.0,100.0,100.0,1,1
4b8cd99e93e029785270b48f8f35aa85,0.0521866016815185,0.0521866016815185,0.0521866016815185,0.0521866016815185,40.0,40.0,40.0,40.0,1,-1
4ca9cb86b63b65b80e2e6d4744fbc1dc,0.3044341288024457,0.3044341288024457,0.3044341288024457,0.3044341288024457,100.0,100.0,100.0,100.0,1,1
5b0a7f3d17b66540674a4305eb32604e,0.20370091339832833,0.16382813373516125,0.199563924704534,0.25858382234926897,47.95391705069124,28.57142857142857,42.85714285714285,57.14285714285714,155,0
5eb9de9cdba3f80b1997c345b25fe0aa,0.20421262836096157,0.1450481145561686,0.19531998942787054,0.26060729498361324,56.30952380952381,25.0,50.0,75.0,210,1
5f564ffcb50cab0ead68060d76b72988,0.20617480033069774,0.15017093715484633,0.1986676686290226,0.26028480788224306,52.75869963369963,28.57142857142857,42.85714285714285,71.42857142857143,208,1
6049ff6a03cc5c5fd9b9326850f07fe2,0.109550086632169,0.0845195883505944,0.109550086632169,0.13458058491374358,63.33333333333333,61.666666666666664,63.33333333333333,65.0,2,1
71a7fb04ae46a65ac7fc4afda3cab827,0.23396774521269853,0.18888160832971204,0.229564793669949,0.26726148742202815,39.78787878787878,22.5,33.33333333333333,50.0,55,1
71da23fa8f3c599d8ad7f745632fa301,0.21097711312164233,0.168642965441716,0.2066974688017698,0.24138502237382806,48.75757575757576,33.33333333333333,50.0,66.66666666666666,55,0
80514039f2440568f87657f295d732a1,0.20003031645242336,0.14852882066440343,0.19546142978673509,0.24455155398033265,50.60897435897436,33.33333333333333,50.0,66.66666666666666,208,1
80a4255370024fec0008bdbaa482e6bd,0.2086430879680283,0.18412708558167323,0.2086430879680283,0.23315909035438337,53.33333333333333,46.666666666666664,53.33333333333333,59.99999999999999,2,0
9353d091e26ba7e7bc594983cdf2d8ac,0.19435181198282067,0.14167051706699557,0.19047442012809473,0.23360688757504677,52.852564102564095,33.33333333333333,50.0,66.66666666666666,208,1
a2f60e0362d32636e0f2bf6b60912119,0.109550086632169,0.0845195883505944,0.109550086632169,0.13458058491374358,63.33333333333333,61.666666666666664,63.33333333333333,65.0,2,0
b3d8815a91e2f786f9ba5232db57961e,0.20322181412520177,0.1535168321372345,0.198126695367781,0.2532587466036097,49.705882352941174,33.33333333333333,50.0,66.66666666666666,51,1
b435e95b3257c3d173cc86fea4439ce4,0.19541529114656084,0.14296306518587668,0.1944021555211223,0.24225993783954863,65.23809523809523,33.33333333333333,66.66666666666666,100.0,140,0
c1d57c498efcad5b01fac2ec804ad227,0.0521866016815185,0.0521866016815185,0.0521866016815185,0.0521866016815185,40.0,40.0,40.0,40.0,1,1
dfaf8f116441b6a448a7feeef84cb911,0.3044341288024457,0.3044341288024457,0.3044341288024457,0.3044341288024457,100.0,100.0,100.0,100.0,1,0
e82b8b10b5ddbb8ebf76bf7f1fc7f150,0.2178862966820687,0.1538716070576605,0.2024743936798645,0.2744176259770709,55.276828434723164,33.33333333333333,50.0,71.42857142857143,209,1
eb50f50d3b77d95424fcf3df74d3e42f,0.3044341288024457,0.3044341288024457,0.3044341288024457,0.3044341288024457,100.0,100.0,100.0,100.0,1,1
ec883e998e1977edfd09386591018144,0.2936532207558631,0.2936532207558631,0.2936532207558631,0.2936532207558631,60.0,60.0,60.0,60.0,1,1
f0c2d23377433c783a1eb6a69e3fc3a8,0.109550086632169,0.0845195883505944,0.109550086632169,0.13458058491374358,63.33333333333333,61.666666666666664,63.33333333333333,65.0,2,0
fb1fba5e935302128495183ba0f7f09a,0.18301672063854343,0.1351419555689692,0.19343191980505875,0.2227462744186999,71.32352941176471,50.0,50.0,100.0,68,1
